APP_NAM,APP_CATALOG2,APP_CATALOG1,APP_RULE,VER,cmi_app_id
奇思壁纸,壁纸,美化手机,cdn.xuntongyihe.com,1,970
QQ桌面,桌面·主题,美化手机,219.133.40.97,1,971
微锁屏,桌面·主题,美化手机,mobile.eagla.com,1,972
微锁屏,桌面·主题,美化手机,soft.eagla.com,1,973
绿豆动态壁纸,壁纸,美化手机,app.down.ishuaji.cn,1,974
绿豆动态壁纸,壁纸,美化手机,api.ishuaji.cn,1,975
QQ主题美化助手,桌面·主题,美化手机,51yoyu.com/qqtheme,1,976
纹字锁屏,锁屏,美化手机,theme.iooly.net,1,977
纹字锁屏,锁屏,美化手机,pic-json.iooly.net,1,978
小米百变锁屏,锁屏,美化手机,market.xiaomi.com/thm,1,979
惠锁屏,锁屏,美化手机,api.huaqianapp.com,1,980
锁屏精灵,锁屏,美化手机,locker.qiigame.com,1,981
锁屏精灵,锁屏,美化手机,weather.qiigame.com,1,982
锁屏精灵,锁屏,美化手机,qiifeed.qiigame.cn,1,983
红包锁屏,锁屏,美化手机,b.yxpopo.com,1,984
单词锁屏,锁屏,美化手机,m.dcsp.secretlisa.com,1,985
单词锁屏,锁屏,美化手机,staticf.secretlisa.com,1,986
指纹锁屏,锁屏,美化手机,cnapp3.fingerprintandroidapp.com,1,987
91智能锁屏,锁屏,美化手机,pandahome.sj.91.com,1,988
91智能锁屏,锁屏,美化手机,appuse.sj.91.com,1,989
360锁屏,锁屏,美化手机,api.mobile.360.cn,1,990
360锁屏,锁屏,美化手机,upgrade.mobile.360.cn,1,991
左右锁屏,锁屏,美化手机,2.zuoyoo.sinaapp.com,1,992
字体管家,输入法,系统工具,cdn6.xinmei365.com,1,993
字体管家,输入法,系统工具,upaicdn.xinmei365.com,1,994
字体大师,优化,系统工具,api.kfkx.net/ziti,1,995
字体控,桌面·主题,美化手机,cloud.os.baidu.com/yi_source_api/font,1,996
艺术签名大师,字体,美化手机,wfs.xinmei365.com,1,997
微信炫字体,字体,美化手机,show.117show.com,1,998
微信炫字体,字体,美化手机,xuan.117show.com,1,999
艺术签名设计,字体,美化手机,153.ccp.im,1,1000
方正字酷,字体,美化手机,diy.foundertype.com,1,1001
Buzz桌面,桌面·主题,美化手机,m.homepackbuzz.com,1,1002
Buzz桌面,桌面·主题,美化手机,r1.homepackbuzz.com,1,1003
dodol 桌面,桌面·主题,美化手机,pi.dodol.naver.com,1,1004
APUS 桌面,优化,系统工具,h5.apuslauncher.com,1,1005
APUS 桌面,优化,系统工具,icon.apuslauncher.com,1,1006
APUS 桌面,优化,系统工具,cm4.apuslauncher.com,1,1007
APUS 桌面,优化,系统工具,cm1.apuslauncher.com,1,1008
APUS 桌面,优化,系统工具,cm2.apuslauncher.com,1,1009
铃声多多,铃声,音乐,www.shoujiduoduo.com,1,1010
酷狗手机铃声,铃声,音乐,ring.shuoba.org,1,1011
好铃声,铃声,音乐,setup.3533.com/ringtone,1,1012
好铃声,铃声,音乐,ringing.3533.com,1,1013
咪咕铃声,铃声,音乐,218.200.230.149,1,1014
多彩铃声,铃声,音乐,ringtree.fe.duomi.com/api/ringtree,1,1015
多彩铃声,铃声,音乐,service.ad.duomi.com,1,1016
掌中英语,语言学习·单词,教育培训,www.zzenglish.net,1,1017
金山词霸,考试·驾考,教育培训,dict-mobile.iciba.com/,1,1018
金山词霸,考试·驾考,教育培训,ms.www.iciba.com,1,1019
金山词霸,考试·驾考,教育培训,.iciba.com,1,1020
英语流利说,语言学习·单词,教育培训,apineo.llsapp.com,1,1021
英语流利说,语言学习·单词,教育培训,flm3.llsapp.com,1,1022
英语流利说,语言学习·单词,教育培训,.llsapp.com,1,1023
百词斩,语言学习·单词,教育培训,www.baicizhan.com,1,1024
百词斩,语言学习·单词,教育培训,baicizhan.qiniucdn.com,1,1025
沪江开心词场,语言学习·单词,教育培训,push.hjapi.com,1,1026
百度翻译,词典·翻译,教育培训,app.fanyi.baidu.com,1,1027
每日英语听力,语言学习·单词,教育培训,gorgon.youdao.com,1,1028
畅读,新闻·资讯,新闻阅读,interfacev5.vivame.cn,1,1029
畅读,新闻·资讯,新闻阅读,interface.vivame.cn,1,1030
海词词典,语言学习·单词,教育培训,www.microsofttranslator.com,1,1031
一个,日报·杂志,新闻阅读,bea.wufazhuce.com/OneForWeb/one,1,1480
Kindle阅读,日报·杂志,新闻阅读,kindle.amazon.com,1,1481
Kindle阅读,日报·杂志,新闻阅读,www.amazon.com/gp/kindle,1,1482
陌陌,聊天,聊天社交,api.immomo.com,1,1483
陌陌,聊天,聊天社交,.immomo.com,1,1484
掌上生活,银行,金融理财,mlife.cmbchina.com,1,1485
印象笔记,办公软件,效率办公,www.yinxiang.com,1,1486
宝宝时光小屋,相册·图库,图像,api.shiguangxiaowu.cn,1,1487
怀孕管家,健康,运动健康,ios.glmama.com/apns/pregnancy,1,1488
飞信,邮箱,效率办公,mnav.fetion.com.cn,1,1489
和游戏,搜索·下载,系统工具,plaza.cmgame.com,1,1490
和游戏,搜索·下载,系统工具,.cmgame.com,1,1491
和视频,在线视频,视频,c22.cmvideo.cn,1,1492
12580,搜索·下载,系统工具,clientservice.12580.com,1,1493
和阅读,电子书,新闻阅读,wap.cmread.com,1,1494
和阅读,电子书,新闻阅读,.cmread.com,1,1495
和动漫,在线视频,视频,wap.dm.10086.cn,1,1496
和动漫,在线视频,视频,.dm.10086.cn,1,1497
手机营业厅,营业厅,生活服务,clientaccess.10086.cn,1,1498
魔脸,图片美化·滤镜,图像,www.tomome.com,1,1499
移动卫士,营业厅,生活服务,wap.sc.10086.cn/sc_ai_service/sc.do,1,1500
福建移动手机营业厅,营业厅,生活服务,wap.fj.10086.cn,1,1501
安兔兔评测,优化,系统工具,autovote.antutu.net,1,1502
和视界,在线视频,视频,i22.cmvideo.cn,1,1503
和生活,分类信息,生活服务,client.wap.wxcs.cn,1,1504
和讯股票,投资,金融理财,wiapi.hexun.com,1,1505
和讯股票,投资,金融理财,app.utrack.hexun.com,1,1506
和彩彩票,彩票,金融理财,cpapi.hc658.com/wapservice.aspx,1,1507
人和网,交友,聊天社交,4g.renhe.cn,1,1508
和笔记,日历,生活实用工具,mnote.weibo.10086.cn,1,1509
和社区,分类信息,生活服务,www.1km365.com,1,1510
政企彩云,通讯录,电话通讯,120.197.89.78,1,1511
魅力珠海,分类信息,生活服务,smartcity.unimip.cn,1,1512
掌握珠海,分类信息,生活服务,cmsapi.api.aheading.com,1,1513
掌握珠海,分类信息,生活服务,webapi.api.aheading.com,1,1514
珠海兼职,求职·招聘,生活服务,ais.iuoooo.com,1,1515
珠海兼职,求职·招聘,生活服务,adm.iuoooo.com,1,1516
珠海兼职,求职·招聘,生活服务,nlb.iuoooo.com,1,1517
珠海兼职,求职·招聘,生活服务,brc.iuoooo.com,1,1518
珠海兼职,求职·招聘,生活服务,news.iuoooo.com,1,1519
珠海,分类信息,生活服务,www.iyishang.cn,1,1520
珠海,分类信息,生活服务,1210900980.qy.ihuanuo.cn,1,1521
OK珠海,分类信息,生活服务,api.okhaolvxing.com,1,1522
珠海人,分类信息,生活服务,app.n21.cc,1,1523
珠海长隆,演出,生活服务,t2.apps123.cn,1,1524
珠海KTV,团购·优惠券,生活服务,mbox.yicha.cn,1,1525
珠海华润银行,银行,金融理财,.crbank.com.cn,1,1526
珠海红酒,分类信息,生活服务,app.ktcx.cn,1,1527
珠海OK帮,分类信息,生活服务,zhiyue.cutt.com,1,1528
掌上珠海,分类信息,生活服务,app.caeac.cn,1,1529
珠海旅游,综合旅游服务,旅游出行,zhly.ving365.com,1,1530
珠海旅游,综合旅游服务,旅游出行,app.ving365.com,1,1531
珠海保健,分类信息,生活服务,t2.apps123.cn,1,1532
珠海礼品,分类信息,生活服务,mobiles.3g518.com,1,1533
珠海餐饮,餐厅推荐,生活服务,www.ktcx.cn,1,1534
珠海城市指南,分类信息,生活服务,m.lvping.com,1,1535
珠海新闻网,新闻·资讯,新闻阅读,iphone.zhnews.net,1,1536
珠海旅游网,综合旅游服务,旅游出行,apphy01.caeac.com.cn,1,1537
珠海海鲜街,餐厅推荐,生活服务,hxj.zh-hxj.com,1,1538
QQ空间,交友,聊天社交,mapp.qzone.qq.com,1,1539
手机QQ,聊天,聊天社交,i.gtimg.cn,1,1540
手机QQ,聊天,聊天社交,sj.qq.com,1,1541
手机QQ,聊天,聊天社交,3gimg.qq.com,1,1542
手机QQ,聊天,聊天社交,imgcache.qq.com,1,1543
手机QQ,聊天,聊天社交,offline.qq.com,1,1544
手机QQ,聊天,聊天社交,inews.qq.com,1,1545
手机QQ,聊天,聊天社交,kiss.qq.com,1,1546
手机QQ,聊天,聊天社交,info.3g.qq.com,1,1547
手机QQ,聊天,聊天社交,3g.qq.com,1,1548
手机QQ,聊天,聊天社交,infoapp.3g.qq.com,1,1549
手机QQ,聊天,聊天社交,59.37.96.67,1,1550
手机QQ,聊天,聊天社交,14.17.43.49,1,1551
手机QQ,聊天,聊天社交,q1.qlogo.cn,1,1552
手机QQ,聊天,聊天社交,q2.qlogo.cn,1,1553
手机QQ,聊天,聊天社交,q3.qlogo.cn,1,1554
手机QQ,聊天,聊天社交,q4.qlogo.cn,1,1555
手机QQ,聊天,聊天社交,.vip.qq.com,1,1556
手机腾讯网,新闻·资讯,新闻阅读,3gqq.qq.com,1,1557
QQ空间,交友,聊天社交,g.qzone.qq.com,1,1558
QQ空间,交友,聊天社交,sqimg.qzone.qq.com,1,1559
QQ空间,交友,聊天社交,qzone.qq.com,1,1560
微信,聊天,聊天社交,wx.qq.com,1,1561
微信,聊天,聊天社交,wx2.qq.com,1,1562
微信,聊天,聊天社交,14.29.86.22,1,1563
微信,聊天,聊天社交,mmsns.qpic.cn,1,1564
微信,聊天,聊天社交,mmbiz.qpic.cn,1,1565
微信,聊天,聊天社交,wx.qlogo.com,1,1566
微信,聊天,聊天社交,w.url.cn,1,1567
360刷机专家,root,系统工具,s.360.cn/shuaji,1,1568
360刷机专家,root,系统工具,s.360.cn,1,1569
腾讯地图,地图·导航,交通导航,map.qq.com,1,1570
百度推广,,,pos.baidu.com,1,1571
腾讯游戏,搜索·下载,系统工具,huanle.qq.com,1,1572
MM手机助手,优化,系统工具,mmarket.com,1,1573
卓易软件商店,搜索·下载,系统工具,mst.oo523.com,1,1574
百度开放服务平台,,,api.duapp.com,1,1575
小米云相册,相册·图库,图像,galleryapi.micloud.xiaomi.net,1,1576
百度,搜索·下载,系统工具,www.baidu.com,1,1577
#社会化组件,,,share.mob.com,1,1578
UC浏览器,浏览器,系统工具,hao.uc.cn,1,1579
360应用,搜索·下载,系统工具,openbox.mobilem.360.cn,1,1580
nice,相机,图像,oneniceapp.com,1,1581
灵犀语音助手,天气,生活实用工具,voicecloud.cn,1,1582
百度贴吧极速版,交友,聊天社交,m.tiebaimg.com,1,1583
搜狗手机输入法,输入法,系统工具,input.shouji.sogou.com,1,1584
爱奇艺视频,在线视频,视频,.qiyi.com,1,1585
豆瓣,交友,聊天社交,mobile.doubanbox.com,1,1586
百度图片,图片分享,图像,hiphotos.baidu.com,1,1587
搜狐新闻,新闻·资讯,新闻阅读,n1.itc.cn,1,1588
百度视频,在线视频,视频,video.baidu.com,1,1589
宜搜小说,电子书,新闻阅读,.easou.com,1,1590
搜狐新闻,新闻·资讯,新闻阅读,.sohu.com,1,1591
kangxihui论坛,新闻·资讯,新闻阅读,kangxihui.com,1,1592
共享盘基地,存储·云盘,效率办公,gxpan.com,1,1593
oppo手机天气服务,天气,生活实用工具,weather.myoppo.com,1,1594
搜狗号码通,聊天,聊天社交,haoma.sogou.com,1,1595
迅雷看看,在线视频,视频,.sandai.net,1,1811
迅雷看看,在线视频,视频,.xunlei.com,1,1812
央视新闻,电视·直播,视频,.cntv.cn,1,1813
音悦台,在线音乐,音乐,.yinyuetai.com,1,1814
优酷视频,在线视频,视频,ad.api.3g.youku.com,1,1815
优酷视频,在线视频,视频,api.3g.youku.com,1,1816
优酷视频,在线视频,视频,api.gamex.mobile.youku.com,1,1817
优酷视频,在线视频,视频,api.mobile.youku.com,1,1818
优酷视频,在线视频,视频,das.api.mobile.youku.com,1,1819
优酷视频,在线视频,视频,k.youku.com,1,1820
优酷视频,在线视频,视频,mf.atm.youku.com,1,1821
优酷视频,在线视频,视频,n.youku.com,1,1822
优酷视频,在线视频,视频,pl.youku.com,1,1823
优酷视频,在线视频,视频,push.m.youku.com,1,1824
优酷视频,在线视频,视频,sdk.m.youku.com,1,1825
优酷视频,在线视频,视频,s.p.youku.com,1,1826
优酷视频,在线视频,视频,static.youku.com,1,1827
优酷视频,在线视频,视频,statis.api.3g.youku.com,1,1828
优酷视频,在线视频,视频,user.api.3g.youku.com,1,1829
优酷视频,在线视频,视频,valf.atm.youku.com,1,1830
优酷视频,在线视频,视频,.youku.com,1,1831
迅雷看看,在线视频,视频,flowcontroll.dcdn.sandai.net,1,1832
迅雷看看,在线视频,视频,geo.js.kankan.xunlei.com,1,1833
迅雷看看,在线视频,视频,hub5pr.wap.sandai.net,1,1834
迅雷看看,在线视频,视频,pay.vip.xunlei.com,1,1835
迅雷看看,在线视频,视频,pgv.m.xunlei.com,1,1836
迅雷看看,在线视频,视频,pushfront.m.xunlei.com,1,1837
迅雷看看,在线视频,视频,.sandai.net,1,1838
迅雷看看,在线视频,视频,verify.m.xunlei.com,1,1839
迅雷看看,在线视频,视频,wapstat.wap.sandai.net,1,1840
迅雷看看,在线视频,视频,.xunlei.com,1,1841
新浪视频,在线视频,视频,video.sina.cn,1,1842
新浪视频,在线视频,视频,video.sina.com.cn,1,1843
优酷视频,在线视频,视频,api.3g.youku.com,1,1844
优酷视频,在线视频,视频,api.mobile.youku.com,1,1845
优酷视频,在线视频,视频,api.mobile.youku.com/layout/iphone/channel/subpage,1,1846
优酷视频,在线视频,视频,api.mobile.youku.com/layout/iphone/channel/subpage,1,1847
优酷视频,在线视频,视频,api.mobile.youku.com/layout/iphone/channel/subpage,1,1848
优酷视频,在线视频,视频,api.mobile.youku.com/layout/iphone/channel/subpage,1,1849
优酷视频,在线视频,视频,api.mobile.youku.com/layout/iphone/channel/subpage,1,1850
优酷视频,在线视频,视频,api.mobile.youku.com/layout/iphone/channel/subpage,1,1851
优酷视频,在线视频,视频,api.mobile.youku.com/layout/iphone/channel/subpage,1,1852
优酷视频,在线视频,视频,api.mobile.youku.com/layout/iphone/channel/subpage,1,1853
优酷视频,在线视频,视频,api.mobile.youku.com/layout/iphone/channel/subpage,1,1854
优酷视频,在线视频,视频,api.mobile.youku.com/layout/iphone/channel/subpage,1,1855
优酷视频,在线视频,视频,api.mobile.youku.com/layout/iphone/channel/subpage,1,1856
优酷视频,在线视频,视频,api.mobile.youku.com/layout/iphone/channel/subpage,1,1857
优酷视频,在线视频,视频,api.mobile.youku.com/layout/iphone/channel/subpage,1,1858
优酷视频,在线视频,视频,api.mobile.youku.com/layout/iphone/channel/subpage,1,1859
优酷视频,在线视频,视频,api.mobile.youku.com/layout/iphone/channel/subpage,1,1860
优酷视频,在线视频,视频,api.mobile.youku.com/layout/iphone/channel/subpage,1,1861
优酷视频,在线视频,视频,api.mobile.youku.com/layout/iphone/channel/subpage,1,1862
优酷视频,在线视频,视频,api.mobile.youku.com/layout/iphone/channel/subpage,1,1863
优酷视频,在线视频,视频,api.mobile.youku.com/layout/iphone/channel/subpage,1,1864
优酷视频,在线视频,视频,api.mobile.youku.com/layout/iphone/channel/subpage,1,1865
优酷视频,在线视频,视频,api.mobile.youku.com/layout/iphone/channel/subpage,1,1866
优酷视频,在线视频,视频,api.mobile.youku.com/layout/iphone/channel/subpage,1,1867
优酷视频,在线视频,视频,search.api.3g.youku.com/keywords/recommend,1,1868
优酷视频,在线视频,视频,search.api.3g.youku.com/videos/search,1,1869
优酷视频,在线视频,视频,i.play.api.3g.youku.com/common/v3/hasadv/play,1,1870
腾讯视频,在线视频,视频,s.video.qq.com,1,1871
腾讯视频,在线视频,视频,mobile.video.qq.com/fcgi-bin/getjimudata,1,1872
腾讯视频,在线视频,视频,mobile.video.qq.com/fcgi-bin/getjimudata,1,1873
腾讯视频,在线视频,视频,mobile.video.qq.com/fcgi-bin/getjimudata,1,1874
腾讯视频,在线视频,视频,mobile.video.qq.com/fcgi-bin/getjimudata,1,1875
腾讯视频,在线视频,视频,mobile.video.qq.com/fcgi-bin/getjimudata,1,1876
腾讯视频,在线视频,视频,mobile.video.qq.com/fcgi-bin/getjimudata,1,1877
腾讯视频,在线视频,视频,mobile.video.qq.com/fcgi-bin/getjimudata,1,1878
腾讯视频,在线视频,视频,mobile.video.qq.com/fcgi-bin/getjimudata,1,1879
腾讯视频,在线视频,视频,mobile.video.qq.com/fcgi-bin/getjimudata,1,1880
腾讯视频,在线视频,视频,mobile.video.qq.com/fcgi-bin/getjimudata,1,1881
腾讯视频,在线视频,视频,mobile.video.qq.com/fcgi-bin/getjimudata,1,1882
腾讯视频,在线视频,视频,mobile.video.qq.com/fcgi-bin/getjimudata,1,1883
腾讯视频,在线视频,视频,mobile.video.qq.com/fcgi-bin/getjimudata,1,1884
腾讯视频,在线视频,视频,mobile.video.qq.com/fcgi-bin/getjimudata,1,1885
腾讯视频,在线视频,视频,mobile.video.qq.com/fcgi-bin/getjimudata,1,1886
腾讯视频,在线视频,视频,mobile.video.qq.com/fcgi-bin/getjimudata,1,1887
腾讯视频,在线视频,视频,mobile.video.qq.com/fcgi-bin/getjimudata,1,1888
腾讯视频,在线视频,视频,mobile.video.qq.com/fcgi-bin/getjimudata,1,1889
腾讯视频,在线视频,视频,mobile.video.qq.com/fcgi-bin/getjimudata,1,1890
腾讯视频,在线视频,视频,mobile.video.qq.com/fcgi-bin/getjimudata,1,1891
腾讯视频,在线视频,视频,mobile.video.qq.com/fcgi-bin/getjimudata,1,1892
腾讯视频,在线视频,视频,mobile.video.qq.com/fcgi-bin/getjimudata,1,1893
腾讯视频,在线视频,视频,mobile.video.qq.com/fcgi-bin/getjimudata,1,1894
腾讯视频,在线视频,视频,mobile.video.qq.com/fcgi-bin/getjimudata,1,1895
腾讯视频,在线视频,视频,mobile.video.qq.com/fcgi-bin/getjimudata,1,1896
腾讯视频,在线视频,视频,mobile.video.qq.com/fcgi-bin/getjimudata,1,1897
腾讯视频,在线视频,视频,mobile.video.qq.com/fcgi-bin/getjimudata,1,1898
腾讯视频,在线视频,视频,mobile.video.qq.com/fcgi-bin/getjimudata,1,1899
腾讯视频,在线视频,视频,vg.video.qq.com/domain/timeline/user_timeLINE（连我）,1,1900
腾讯视频,在线视频,视频,s.video.qq.com/srh_iphone,1,1901
腾讯视频,在线视频,视频,s.video.qq.com/srh_aphone,1,1902
爱奇艺视频,在线视频,视频,iface2.iqiyi.com/views/2.0/qy_home,1,1903
爱奇艺视频,在线视频,视频,iface2.iqiyi.com/views/2.0/category_home,1,1904
爱奇艺视频,在线视频,视频,iface2.iqiyi.com/views/2.0/category_home,1,1905
爱奇艺视频,在线视频,视频,iface2.iqiyi.com/views/2.0/category_home,1,1906
爱奇艺视频,在线视频,视频,iface2.iqiyi.com/views/2.0/category_home,1,1907
爱奇艺视频,在线视频,视频,iface2.iqiyi.com/views/2.0/category_home,1,1908
